"data","n","p","method","seconds","lambda0","num_nonzeros","which_nonzeros","auc_train","auc_test","brier_train","brier_test","med_abs","max_abs"
"sim_500_10_0_1_1_data.csv",500,10,"AnnealScore",1.0886869430542,0,10,"1_2_3_4_5_6_7_8_9_10",0.825173199050612,0.841218655243779,0.170117147554813,0.161871359718533,3,5
"sim_500_10_0_1_1_data.csv",500,10,"riskcd",0.0255608558654785,0,9,"1_2_3_4_5_6_7_8_9",0.809096157546988,0.824437278400796,0.17773284262828,0.170474530691243,3,4
"sim_500_10_0_1_1_data.csv",500,10,"FasterRisk",1.57408785820007,NA,10,"1_2_3_4_5_6_7_8_9_10",0.825173199050612,0.841218655243779,0.170294805200449,0.162094066538321,3,5
"sim_500_10_0_1_1_data.csv",500,10,"Lasso",0.0655198097229004,0.00368330188641228,8,"2_3_4_5_6_7_8_9",0.826720764641735,0.847242944923071,0.169723718381442,0.159105001628264,0.496607881179148,0.971556702357802
"sim_500_10_0_1_1_data.csv",500,10,"Rounded Lasso",0.0705358982086182,0.00368330188641228,7,"2_3_4_6_7_8_9",0.816553338892809,0.845133240281722,0.175010300349565,0.160321278739058,2.5,5
"sim_500_10_0_1_1_data.csv",500,10,"LR",0.00183987617492676,NA,10,"1_2_3_4_5_6_7_8_9_10",0.82683302328565,0.847258988304375,0.169741275157191,0.159179986212486,1.19488512476047,2.03214781195282
"sim_500_10_0_1_1_data.csv",500,10,"Rounded LR",0.00500893592834473,NA,10,"1_2_3_4_5_6_7_8_9_10",0.825173199050612,0.841218655243779,0.170117147554813,0.161871359718533,3,5
"sim_500_10_0_1_10_data.csv",500,10,"AnnealScore",1.02857899665833,0,9,"1_2_3_4_5_7_8_9_10",0.818493863116289,0.838071228491397,0.173336279637185,0.164725337464189,2,5
"sim_500_10_0_1_10_data.csv",500,10,"riskcd",0.0254900455474854,0,9,"1_2_3_4_5_7_8_9_10",0.817573730617209,0.834253701480592,0.173454477872455,0.166520082251245,2,4
"sim_500_10_0_1_10_data.csv",500,10,"FasterRisk",1.64891791343689,NA,9,"1_2_3_4_5_7_8_9_10",0.817837768638684,0.833605442176871,0.173768375358942,0.167080172786923,2,5
"sim_500_10_0_1_10_data.csv",500,10,"Lasso",0.0578491687774658,0.00444448844934861,9,"1_2_3_4_5_7_8_9_10",0.81982205437583,0.837454981992797,0.172671583818627,0.165426960804012,0.329375341828263,1.37292649669515
"sim_500_10_0_1_10_data.csv",500,10,"Rounded Lasso",0.0736122131347656,0.00444448844934861,8,"1_2_3_4_5_8_9_10",0.813157094621626,0.832356942777111,0.176601517811346,0.167539273956622,1,5
"sim_500_10_0_1_10_data.csv",500,10,"LR",0.00180697441101074,NA,10,"1_2_3_4_5_6_7_8_9_10",0.819742042854171,0.836806722689075,0.17263963483223,0.165755063271306,0.865255631240807,2.1715088752473
"sim_500_10_0_1_10_data.csv",500,10,"Rounded LR",0.00477886199951172,NA,9,"1_2_3_4_5_7_8_9_10",0.817837768638684,0.833605442176871,0.173673824970521,0.166686106767136,2,5
"sim_500_10_0_1_11_data.csv",500,10,"AnnealScore",1.06586313247681,0,8,"1_2_3_4_5_6_9_10",0.830544871794872,0.821541448075596,0.167831866914289,0.172538621282992,3,5
"sim_500_10_0_1_11_data.csv",500,10,"riskcd",0.0360350608825684,0,9,"1_2_3_4_5_6_7_9_10",0.826834935897436,0.806845710802009,0.169449825359683,0.179738910682248,2.5,4
"sim_500_10_0_1_11_data.csv",500,10,"FasterRisk",1.59109401702881,NA,7,"1_2_3_5_6_9_10",0.829126602564103,0.817594776275048,0.168216637032852,0.174799025245463,2.5,5
"sim_500_10_0_1_11_data.csv",500,10,"Lasso",0.0576441287994385,0.00672557707538599,7,"1_2_3_5_6_9_10",0.832483974358974,0.822921178867658,0.167194256534454,0.172080191350069,0.523088920992736,1.10110815201097
"sim_500_10_0_1_11_data.csv",500,10,"Rounded Lasso",0.0629270076751709,0.00672557707538599,7,"1_2_3_5_6_9_10",0.828020833333333,0.817057323001396,0.169523001870599,0.175288130225999,2,5
"sim_500_10_0_1_11_data.csv",500,10,"LR",0.00197792053222656,NA,10,"1_2_3_4_5_6_7_8_9_10",0.83193108974359,0.821549469766249,0.166816284307315,0.17240759828251,1.0735761731562,1.96374498102913
"sim_500_10_0_1_11_data.csv",500,10,"Rounded LR",0.00558280944824219,NA,8,"1_2_3_4_5_6_9_10",0.830416666666667,0.820931799586081,0.167762968730178,0.172685829487762,2.5,5
"sim_500_10_0_1_12_data.csv",500,10,"AnnealScore",1.08110308647156,0,10,"1_2_3_4_5_6_7_8_9_10",0.837165394646314,0.809918018321541,0.164430522380268,0.17890092014992,2.5,5
"sim_500_10_0_1_12_data.csv",500,10,"riskcd",0.0267770290374756,0,10,"1_2_3_4_5_6_7_8_9_10",0.833877342037473,0.809324413213329,0.165439026715925,0.179101242794896,2.5,5
"sim_500_10_0_1_12_data.csv",500,10,"FasterRisk",1.56781005859375,NA,10,"1_2_3_4_5_6_7_8_9_10",0.83542936686987,0.811771028862043,0.165403818090639,0.178010791689214,2,5
"sim_500_10_0_1_12_data.csv",500,10,"Lasso",0.0650298595428467,0.00152343346950199,9,"1_2_3_4_6_7_8_9_10",0.838917422678763,0.81529255105806,0.163719367865923,0.176571765321529,0.474472997643059,1.37043122540378
"sim_500_10_0_1_12_data.csv",500,10,"Rounded Lasso",0.0702989101409912,0.00152343346950199,8,"1_2_3_4_6_7_8_10",0.830245283924543,0.809476825335708,0.16772780408461,0.179128939700223,1.5,5
