"data","n","p","method","seconds","lambda0","nonzeros","deviance","threshold","auc","brier","precision","recall","f1_score","accuracy","sensitivity","specificity","med_abs","max_abs"
"sim_100_16_0_0_3_data.csv",100,16,"LR",0.00518703460693359,NA,16,322.637788089304,4.01331484585456e-05,0.754464285714286,0.299525444890535,0.714285714285714,0.714285714285714,0.714285714285714,0.733333333333333,0.714285714285714,0.75,8.72845971744793,41.5845103299522
"sim_100_16_0_0_3_data.csv",100,16,"Rounded LR",0.0180649757385254,NA,14,131.662461849104,0.00198179698023832,0.779017857142857,0.290107627004133,0.631578947368421,0.857142857142857,0.727272727272727,0.7,0.857142857142857,0.5625,2,10
"sim_100_16_0_0_3_data.csv",100,16,"Lasso",0.309677124023438,0.0266381240975323,7,32.7750827319701,0.475065706015033,0.816964285714286,0.187140355636722,0.818181818181818,0.642857142857143,0.72,0.766666666666667,0.642857142857143,0.875,0,1.95252992790438
"sim_100_16_0_0_3_data.csv",100,16,"Rounded Lasso",0.316107988357544,0.0266381240975323,5,43.1693263588496,0.521273128742478,0.761160714285714,0.22509729334993,0.777777777777778,0.5,0.608695652173913,0.7,0.5,0.875,0,2
"sim_100_16_0_0_3_data.csv",100,16,"NLLCD",0.0711879730224609,0,15,175.256977767194,0.000248708671987785,0.776785714285714,0.30658683421542,0.647058823529412,0.785714285714286,0.709677419354839,0.7,0.785714285714286,0.625,1.5,10
"sim_100_16_0_0_3_data.csv",100,16,"NLLCD with CV (lambda_min)",42.5514318943024,0.206249320634723,6,63.0526152814633,0.408162353815791,0.799107142857143,0.227458299734942,0.818181818181818,0.642857142857143,0.72,0.766666666666667,0.642857142857143,0.875,0,10
"sim_100_16_0_0_3_data.csv",100,16,"NLLCD with CV (lambda_min)",42.5514318943024,0.206249320634723,6,63.0526152814633,0.408162353815791,0.799107142857143,0.227458299734942,0.818181818181818,0.642857142857143,0.72,0.766666666666667,0.642857142857143,0.875,0,10
"sim_100_16_0_0_4_data.csv",100,16,"FasterRisk",8.69802403450012,NA,14,522.787879001835,2.0685573787501e-14,0.968899521531101,0.366666659535482,0.785714285714286,1,0.88,0.9,1,0.842105263157895,2.5,9
"sim_100_16_0_0_4_data.csv",100,16,"LR",0.0160470008850098,NA,16,153.705896938592,0.499993776509932,0.954545454545455,0.0999999995300454,0.785714285714286,1,0.88,0.9,1,0.842105263157895,56.7644368253905,262.333085184464
"sim_100_16_0_0_4_data.csv",100,16,"Rounded LR",0.0314650535583496,NA,15,79.279851436293,0.605263156331837,0.980861244019139,0.0696214215592188,0.846153846153846,1,0.916666666666667,0.933333333333333,1,0.894736842105263,1,5
"sim_100_16_0_0_4_data.csv",100,16,"Lasso",0.755959987640381,0.017948896367134,9,24.1381017466836,0.149827355071679,0.92822966507177,0.118908471123327,0.785714285714286,1,0.88,0.9,1,0.842105263157895,0.118714868322381,3.29218663477997
"sim_100_16_0_0_4_data.csv",100,16,"Rounded Lasso",0.859795093536377,0.017948896367134,7,48.5137224192946,0.62867682277682,0.894736842105263,0.13487152498027,0.818181818181818,0.818181818181818,0.818181818181818,0.866666666666667,0.818181818181818,0.894736842105263,0,3
"sim_100_16_0_0_4_data.csv",100,16,"NLLCD",0.404447793960571,0,14,47.6735621308025,0.666666666395576,0.9688995215311,0.0407407407340781,0.916666666666667,1,0.956521739130435,0.966666666666667,1,0.947368421052632,2,10
"sim_100_16_0_0_4_data.csv",100,16,"NLLCD with CV (lambda_min)",43.9924509525299,0.165456645342648,2,25.8670049303002,0.579829584991899,0.875598086124402,0.13220336007391,0.818181818181818,0.818181818181818,0.818181818181818,0.866666666666667,0.818181818181818,0.894736842105263,0,10
"sim_100_16_0_0_4_data.csv",100,16,"NLLCD with CV (lambda_min)",43.9924509525299,0.242857142857143,2,25.8670049303002,0.579829584991899,0.875598086124402,0.13220336007391,0.818181818181818,0.818181818181818,0.818181818181818,0.866666666666667,0.818181818181818,0.894736842105263,0,10
"sim_100_16_0_0_5_data.csv",100,16,"FasterRisk",2.49124598503113,NA,14,745.222372477876,1.92732371704016e-11,0.85972850678733,0.566661658571905,0.823529411764706,0.823529411764706,0.823529411764706,0.8,0.823529411764706,0.769230769230769,2.5,10
"sim_100_16_0_0_5_data.csv",100,16,"LR",0.00254106521606445,NA,16,71.1917501457101,0.410086074060149,0.809954751131222,0.169478777947052,0.8,0.941176470588235,0.864864864864865,0.833333333333333,0.941176470588235,0.692307692307692,4.08560525697237,16.2373452307723
"sim_100_16_0_0_5_data.csv",100,16,"Rounded LR",0.0110740661621094,NA,11,55.6967199631479,0.619527241091009,0.776018099547511,0.197201068657489,0.777777777777778,0.823529411764706,0.8,0.766666666666667,0.823529411764706,0.692307692307692,1,4
"sim_100_16_0_0_5_data.csv",100,16,"Lasso",0.175971984863281,0.0278567061142561,6,24.7279239381731,0.422161551653969,0.941176470588235,0.128652199955316,0.933333333333333,0.823529411764706,0.875,0.866666666666667,0.823529411764706,0.923076923076923,0,1.23225657296389
"sim_100_16_0_0_5_data.csv",100,16,"Rounded Lasso",0.186072111129761,0.0278567061142561,5,30.32344149582,0.194080312421732,0.898190045248869,0.174572457480933,0.842105263157895,0.941176470588235,0.888888888888889,0.866666666666667,0.941176470588235,0.769230769230769,0,2
"sim_100_16_0_0_5_data.csv",100,16,"NLLCD",0.0321261882781982,0,14,78.6673031488526,0.740032746309505,0.807692307692308,0.16997172750643,0.833333333333333,0.88235294117647,0.857142857142857,0.833333333333333,0.88235294117647,0.769230769230769,3,10
"sim_100_16_0_0_5_data.csv",100,16,"NLLCD with CV (lambda_min)",20.5774750709534,2.36713317336864e-05,14,78.6673031488526,0.740032746309505,0.807692307692308,0.16997172750643,0.833333333333333,0.88235294117647,0.857142857142857,0.833333333333333,0.88235294117647,0.769230769230769,3,10
"sim_100_16_0_0_5_data.csv",100,16,"NLLCD with CV (lambda_min)",20.5774750709534,0.00109872589051823,14,78.6673031488526,0.740032746309505,0.807692307692308,0.16997172750643,0.833333333333333,0.88235294117647,0.857142857142857,0.833333333333333,0.88235294117647,0.769230769230769,3,10
"sim_100_16_0.25_0_1_data.csv",100,16,"FasterRisk",2.83253788948059,NA,16,257.609203250785,6.57003505814069e-05,0.775555555555556,0.418263487972145,1,0.6,0.75,0.8,0.6,1,2,10
"sim_100_16_0.25_0_1_data.csv",100,16,"LR",0.0171651840209961,NA,16,72.5802757521658,0.95005882477746,0.8,0.205552431783957,1,0.6,0.75,0.8,0.6,1,1.77860366178707,37.6759104637424
"sim_100_16_0.25_0_1_data.csv",100,16,"Rounded LR",0.0210921764373779,NA,15,73.1241587288552,0.897786298017814,0.76,0.244870681040136,0.9,0.6,0.72,0.766666666666667,0.6,0.933333333333333,1,24
"sim_100_16_0.25_0_1_data.csv",100,16,"Rounded LR",0.0210921764373779,NA,15,73.1241587288552,0.976174411526602,0.76,0.244870681040136,1,0.533333333333333,0.695652173913044,0.766666666666667,0.533333333333333,1,1,24
"sim_100_16_0.25_0_1_data.csv",100,16,"Lasso",0.0577490329742432,0.0419335800326299,3,27.7760821404929,0.535001764086942,0.835555555555556,0.149415838188066,0.916666666666667,0.733333333333333,0.814814814814815,0.833333333333333,0.733333333333333,0.933333333333333,0,1.43182155791553
"sim_100_16_0.25_0_1_data.csv",100,16,"Lasso",0.0577490329742432,0.0419335800326299,3,27.7760821404929,0.610370650322179,0.835555555555556,0.149415838188066,1,0.666666666666667,0.8,0.833333333333333,0.666666666666667,1,0,1.43182155791553
"sim_100_16_0.25_0_1_data.csv",100,16,"Rounded Lasso",0.0639059543609619,0.0419335800326299,3,24.9300810189852,0.535592054733182,0.853333333333333,0.132859044046052,0.916666666666667,0.733333333333333,0.814814814814815,0.833333333333333,0.733333333333333,0.933333333333333,0,2
"sim_100_16_0.25_0_1_data.csv",100,16,"NLLCD",0.0462689399719238,0,10,47.3474343684739,0.800355441248565,0.773333333333333,0.195905804280936,1,0.6,0.75,0.8,0.6,1,1,10
"sim_100_16_0.25_0_1_data.csv",100,16,"NLLCD with CV (lambda_min)",19.8384861946106,0.114000137652408,2,65.7704292859061,0.723404245287261,0.686666666666667,0.208103213251441,1,0.4,0.571428571428572,0.7,0.4,1,0,10
"sim_100_16_0.25_0_1_data.csv",100,16,"NLLCD with CV (lambda_min)",19.8384861946106,0.245605851226759,1,47.8333234049911,-Inf,0.466666666666667,0.285516494316459,0.5,1,0.666666666666667,0.5,1,0,0,5
"sim_100_16_0.25_0_1_data.csv",100,16,"NLLCD with CV (lambda_min)",19.8384861946106,0.245605851226759,1,47.8333234049911,Inf,0.466666666666667,0.285516494316459,NA,0,NA,0.5,0,1,0,5
"sim_100_16_0.25_0_2_data.csv",100,16,"FasterRisk",3.68205809593201,NA,11,177.402536425112,0.000131842884863603,0.946428571428572,0.442403393430274,0.933333333333333,0.875,0.903225806451613,0.9,0.875,0.928571428571429,2,9
"sim_100_16_0.25_0_2_data.csv",100,16,"LR",0.00250697135925293,NA,16,18.4247454292458,0.80064110734386,0.955357142857143,0.1038616066028,1,0.8125,0.896551724137931,0.9,0.8125,1,1.8396606615287,8.17349729165814
"sim_100_16_0.25_0_2_data.csv",100,16,"Rounded LR",0.0198869705200195,NA,13,21.0003268656144,0.89357546601606,0.928571428571429,0.121913255914956,1,0.6875,0.814814814814815,0.833333333333333,0.6875,1,2.5,12
"sim_100_16_0.25_0_2_data.csv",100,16,"Lasso",0.232626914978027,0.051055841401438,4,20.208453798749,0.554301570749398,0.96875,0.0942838439873991,1,0.9375,0.967741935483871,0.966666666666667,0.9375,1,0,1.75946958445763
"sim_100_16_0.25_0_2_data.csv",100,16,"Rounded Lasso",0.25727391242981,0.051055841401438,2,19.9743649599425,0.690978386970263,0.919642857142857,0.0964295691984948,0.928571428571429,0.8125,0.866666666666667,0.866666666666667,0.8125,0.928571428571429,0,4
"sim_100_16_0.25_0_2_data.csv",100,16,"NLLCD",0.124917984008789,0,12,20.897204623955,0.583321822955705,0.941964285714286,0.107371557555311,0.875,0.875,0.875,0.866666666666667,0.875,0.857142857142857,2.5,10
"sim_100_16_0.25_0_2_data.csv",100,16,"NLLCD with CV (lambda_min)",20.8577680587769,0.0945632098465697,5,24.5815400519691,0.569365004932551,0.908482142857143,0.117704190641843,0.88235294117647,0.9375,0.909090909090909,0.9,0.9375,0.857142857142857,0,10
"sim_100_16_0.25_0_2_data.csv",100,16,"NLLCD with CV (lambda_min)",20.8577680587769,0.299035125971622,1,23.6801946424476,0.536713286713443,0.870535714285714,0.116215951880301,0.928571428571429,0.8125,0.866666666666667,0.866666666666667,0.8125,0.928571428571429,0,10
"sim_100_16_0.25_0_3_data.csv",100,16,"FasterRisk",2.08466696739197,NA,14,385.629981896419,8.87252832077103e-05,0.722488038277512,0.632171949085865,0.909090909090909,0.526315789473684,0.666666666666667,0.666666666666667,0.526315789473684,0.909090909090909,2.5,10
"sim_100_16_0.25_0_3_data.csv",100,16,"LR",0.00190305709838867,NA,16,61.7407695350872,0.905882833427023,0.712918660287081,0.255770915890931,0.909090909090909,0.526315789473684,0.666666666666667,0.666666666666667,0.526315789473684,0.909090909090909,1.25292834478087,5.0860392982125
"sim_100_16_0.25_0_3_data.csv",100,16,"Rounded LR",0.00759196281433105,NA,14,60.4598949072848,0.7210452190877,0.700956937799043,0.257997227709623,0.846153846153846,0.578947368421053,0.6875,0.666666666666667,0.578947368421053,0.818181818181818,1,6
"sim_100_16_0.25_0_3_data.csv",100,16,"Lasso",0.065587043762207,0.0330046638935746,6,34.9433488858821,0.636127690811862,0.755980861244019,0.198334914705549,0.916666666666667,0.578947368421053,0.709677419354839,0.7,0.578947368421053,0.909090909090909,0,1.88184258884741
"sim_100_16_0.25_0_3_data.csv",100,16,"Rounded Lasso",0.0719549655914307,0.0330046638935746,4,33.9448892252102,0.747468603449049,0.787081339712919,0.190659124772543,0.866666666666667,0.68421052631579,0.764705882352941,0.733333333333333,0.68421052631579,0.818181818181818,0,4
"sim_100_16_0.25_0_3_data.csv",100,16,"NLLCD",0.561836957931519,0,14,59.8511719612455,0.893315654954003,0.720095693779904,0.253095927009423,0.909090909090909,0.526315789473684,0.666666666666667,0.666666666666667,0.526315789473684,0.909090909090909,2,10
"sim_100_16_0.25_0_3_data.csv",100,16,"NLLCD with CV (lambda_min)",11.2964859008789,0.13017719531874,3,39.6047068928894,0.683483927243197,0.688995215311005,0.228836901750555,0.846153846153846,0.578947368421053,0.6875,0.666666666666667,0.578947368421053,0.818181818181818,0,10
"sim_100_16_0.25_0_3_data.csv",100,16,"NLLCD with CV (lambda_min)",11.2964859008789,0.28045826544575,1,41.4376776958193,0.416052416052392,0.602870813397129,0.239554162158561,0.695652173913043,0.842105263157895,0.761904761904762,0.666666666666667,0.842105263157895,0.363636363636364,0,10
"sim_100_16_0.25_0_4_data.csv",100,16,"FasterRisk",3.18584585189819,NA,14,575.136972175055,8.15170996715778e-10,0.858796296296296,0.599939631123687,0.941176470588235,0.888888888888889,0.914285714285714,0.9,0.888888888888889,0.916666666666667,2,10
"sim_100_16_0.25_0_4_data.csv",100,16,"LR",0.0030829906463623,NA,16,336.805375265811,0.99999999212935,0.842592592592592,0.199772243885759,0.888888888888889,0.888888888888889,0.888888888888889,0.866666666666667,0.888888888888889,0.833333333333333,84.7876306690969,319.106603613522
"sim_100_16_0.25_0_4_data.csv",100,16,"Rounded LR",0.0158629417419434,NA,14,262.403378223235,0.681818180255857,0.828703703703704,0.160055096350713,0.88235294117647,0.833333333333333,0.857142857142857,0.833333333333333,0.833333333333333,0.833333333333333,1.5,6
"sim_100_16_0.25_0_4_data.csv",100,16,"Lasso",0.150842905044556,0.0188870364225933,5,25.5129290430337,0.647475054766993,0.875,0.125950701476036,0.9375,0.833333333333333,0.88235294117647,0.866666666666667,0.833333333333333,0.916666666666667,0,1.47438768325593
"sim_100_16_0.25_0_4_data.csv",100,16,"Rounded Lasso",0.16412091255188,0.0188870364225933,3,29.8806035287136,0.657994139530255,0.824074074074074,0.170282693323005,0.866666666666667,0.722222222222222,0.787878787878788,0.766666666666667,0.722222222222222,0.833333333333333,0,3
"sim_100_16_0.25_0_4_data.csv",100,16,"NLLCD",0.244464159011841,0,15,90.7452200455605,0.993454358016383,0.840277777777778,0.167292707726536,0.933333333333333,0.777777777777778,0.848484848484849,0.833333333333333,0.777777777777778,0.916666666666667,3,10
"sim_100_16_0.25_0_4_data.csv",100,16,"NLLCD with CV (lambda_min)",17.2258908748627,0.118616093206424,6,64.3152515757977,0.869228583295407,0.80787037037037,0.174158403864249,0.875,0.777777777777778,0.823529411764706,0.8,0.777777777777778,0.833333333333333,0,10
"sim_100_16_0.25_0_4_data.csv",100,16,"NLLCD with CV (lambda_min)",17.2258908748627,0.255550625999976,2,30.1506076089482,0.61915230330822,0.791666666666667,0.166785261661744,0.866666666666667,0.722222222222222,0.787878787878788,0.766666666666667,0.722222222222222,0.833333333333333,0,10
"sim_100_16_0.25_0_5_data.csv",100,16,"FasterRisk",3.98354983329773,NA,12,271.906117319458,3.86759987834382e-07,0.895555555555555,0.431601998001804,0.777777777777778,0.933333333333333,0.848484848484849,0.833333333333333,0.933333333333333,0.733333333333333,2,10
"sim_100_16_0.25_0_5_data.csv",100,16,"FasterRisk",3.98354983329773,NA,12,271.906117319458,2.35265326501971e-05,0.895555555555555,0.431601998001804,1,0.666666666666667,0.8,0.833333333333333,0.666666666666667,1,2,10
"sim_100_16_0.25_0_5_data.csv",100,16,"LR",0.0243480205535889,NA,16,413.598548254183,0.000245293623394683,0.817777777777778,0.233300635151073,0.714285714285714,1,0.833333333333333,0.8,1,0.6,45.3942476347137,250.020693184034
"sim_100_16_0.25_0_5_data.csv",100,16,"LR",0.0243480205535889,NA,16,413.598548254183,0.999999997087479,0.817777777777778,0.233300635151073,0.736842105263158,0.933333333333333,0.823529411764706,0.8,0.933333333333333,0.666666666666667,45.3942476347137,250.020693184034
"sim_100_16_0.25_0_5_data.csv",100,16,"Rounded LR",0.0643949508666992,NA,13,432.523840675453,0.499999998532677,0.786666666666667,0.2,0.714285714285714,1,0.833333333333333,0.8,1,0.6,2,9
"sim_100_16_0.25_0_5_data.csv",100,16,"Lasso",0.309600114822388,0.0236530553580302,4,22.3041985420068,0.681427834603784,0.937777777777778,0.12328976727069,0.823529411764706,0.933333333333333,0.875,0.866666666666667,0.933333333333333,0.8,0,1.63010482326268
"sim_100_16_0.25_0_5_data.csv",100,16,"Lasso",0.309600114822388,0.0236530553580302,4,22.3041985420068,0.719344616545111,0.937777777777778,0.12328976727069,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0,1.63010482326268
"sim_100_16_0.25_0_5_data.csv",100,16,"Lasso",0.309600114822388,0.0236530553580302,4,22.3041985420068,0.81232909878659,0.937777777777778,0.12328976727069,0.923076923076923,0.8,0.857142857142857,0.866666666666667,0.8,0.933333333333333,0,1.63010482326268
"sim_100_16_0.25_0_5_data.csv",100,16,"Rounded Lasso",0.32520604133606,0.0236530553580302,2,27.1902420309547,0.429677057289558,0.833333333333333,0.148454026100492,0.736842105263158,0.933333333333333,0.823529411764706,0.8,0.933333333333333,0.666666666666667,0,2
"sim_100_16_0.25_0_5_data.csv",100,16,"NLLCD",0.102138042449951,0,14,276.310210173822,0.499999998844699,0.786666666666667,0.19999999996,0.714285714285714,1,0.833333333333333,0.8,1,0.6,2.5,10
"sim_100_16_0.25_0_5_data.csv",100,16,"NLLCD with CV (lambda_min)",17.6742990016937,0.198668801785358,2,26.5570125744167,0.414948667140485,0.864444444444444,0.144655709955224,0.736842105263158,0.933333333333333,0.823529411764706,0.8,0.933333333333333,0.666666666666667,0,9
"sim_100_16_0.25_0_5_data.csv",100,16,"NLLCD with CV (lambda_min)",17.6742990016937,0.291605921759902,1,41.1002986787047,0.559523809524091,0.666666666666667,0.238189720332518,0.692307692307692,0.6,0.642857142857143,0.666666666666667,0.6,0.733333333333333,0,8
"sim_100_16_0.5_0_1_data.csv",100,16,"FasterRisk",2.95262002944946,NA,13,349.145101285412,0.000321874113488323,0.724431818181818,0.619213747444016,0.866666666666667,0.590909090909091,0.702702702702703,0.633333333333333,0.590909090909091,0.75,2,10
"sim_100_16_0.5_0_1_data.csv",100,16,"LR",0.00301790237426758,NA,16,616.761955469088,1.50112135296192e-09,0.653409090909091,0.361764759737221,0.818181818181818,0.818181818181818,0.818181818181818,0.733333333333333,0.818181818181818,0.5,70.3832676361963,359.263018190479
"sim_100_16_0.5_0_1_data.csv",100,16,"Rounded LR",0.00987386703491211,NA,14,146.246483081919,0.0522562313497319,0.696022727272727,0.282011729059734,0.826086956521739,0.863636363636364,0.844444444444444,0.766666666666667,0.863636363636364,0.5,2,8
"sim_100_16_0.5_0_1_data.csv",100,16,"Lasso",0.155627965927124,0.0126877286231685,6,41.1464827392453,0.442813388758104,0.721590909090909,0.216147342109881,0.857142857142857,0.818181818181818,0.837209302325581,0.766666666666667,0.818181818181818,0.625,0,2.44771208052809
"sim_100_16_0.5_0_1_data.csv",100,16,"Rounded Lasso",0.161739826202393,0.0126877286231685,6,42.1642530130956,0.278401191286313,0.627840909090909,0.220773599028199,0.826086956521739,0.863636363636364,0.844444444444444,0.766666666666667,0.863636363636364,0.5,0,6
"sim_100_16_0.5_0_1_data.csv",100,16,"NLLCD",0.164184093475342,0,15,893.022227232122,1.29689354495696e-21,0.659090909090909,0.37466666655498,0.833333333333333,0.909090909090909,0.869565217391304,0.8,0.909090909090909,0.5,2,10
"sim_100_16_0.5_0_1_data.csv",100,16,"NLLCD with CV (lambda_min)",14.5751011371613,0.204387620717388,1,32.7967341345306,0.5,0.681818181818182,0.179999999999998,0.826086956521739,0.863636363636364,0.844444444444444,0.766666666666667,0.863636363636364,0.5,0,10
"sim_100_16_0.5_0_1_data.csv",100,16,"NLLCD with CV (lambda_min)",14.5751011371613,0.3,1,32.7967341345306,0.5,0.681818181818182,0.179999999999998,0.826086956521739,0.863636363636364,0.844444444444444,0.766666666666667,0.863636363636364,0.5,0,10
"sim_100_16_0.5_0_2_data.csv",100,16,"FasterRisk",2.30423307418823,NA,14,156.553182219423,3.03799923044397e-06,0.893518518518518,0.322352876149687,0.6875,0.916666666666667,0.785714285714286,0.8,0.916666666666667,0.722222222222222,1,9
"sim_100_16_0.5_0_2_data.csv",100,16,"FasterRisk",2.30423307418823,NA,14,156.553182219423,2.84020515859656e-05,0.893518518518518,0.322352876149687,0.818181818181818,0.75,0.782608695652174,0.833333333333333,0.75,0.888888888888889,1,9
"sim_100_16_0.5_0_2_data.csv",100,16,"LR",0.00252580642700195,NA,16,29.1010044749076,0.622202556016545,0.907407407407407,0.136954958341845,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.888888888888889,1.60857537933314,27.5826869923875
"sim_100_16_0.5_0_2_data.csv",100,16,"Rounded LR",0.00656580924987793,NA,16,27.8045231131491,0.384126877169679,0.902777777777778,0.130537323686073,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.888888888888889,1,21
"sim_100_16_0.5_0_2_data.csv",100,16,"Lasso",0.110608100891113,0.0331934925233882,2,25.2406447679729,0.43335588689809,0.891203703703704,0.138953477733454,0.6875,0.916666666666667,0.785714285714286,0.8,0.916666666666667,0.722222222222222,0,2.28827555701232
"sim_100_16_0.5_0_2_data.csv",100,16,"Rounded Lasso",0.116820096969604,0.0331934925233882,1,28.0606166629336,0.673913041887757,0.75,0.15765595463138,1,0.5,0.666666666666667,0.8,0.5,1,0,2
"sim_100_16_0.5_0_2_data.csv",100,16,"NLLCD",0.0474410057067871,0,10,29.8357604633583,0.310050929895779,0.861111111111111,0.159218171615201,0.6875,0.916666666666667,0.785714285714286,0.8,0.916666666666667,0.722222222222222,1,10
"sim_100_16_0.5_0_2_data.csv",100,16,"NLLCD with CV (lambda_min)",15.8358759880066,0.00454377257977757,9,26.9820232081198,0.263646548294038,0.87962962962963,0.153340082745157,0.6875,0.916666666666667,0.785714285714286,0.8,0.916666666666667,0.722222222222222,1,10
"sim_100_16_0.5_0_2_data.csv",100,16,"NLLCD with CV (lambda_min)",15.8358759880066,0.0143686705219163,9,26.9820232081198,0.263646548294038,0.87962962962963,0.153340082745157,0.6875,0.916666666666667,0.785714285714286,0.8,0.916666666666667,0.722222222222222,1,10
