"data","n","p","method","seconds","lambda0","num_nonzeros","which_nonzeros","auc_train","auc_test","brier_train","brier_test","med_abs","max_abs"
"sim_100_10_0_1_1_data.csv",100,10,"NLLCD with CV (lambda_min)",14.1600849628448,0.157273667418164,3,"4_8_9",0.829911433172303,0.818910256410256,0.160181462146098,0.165708523374166,0,10
"sim_100_10_0_1_10_data.csv",100,10,"NLLCD with CV (lambda_min)",14.2669460773468,0.000305158879958811,9,"1_2_3_4_6_7_8_9_10",0.851866720192694,0.73163388197511,0.154965431044705,0.21547684237468,3,10
"sim_100_10_0_1_2_data.csv",100,10,"NLLCD with CV (lambda_min)",14.3232760429382,0.0207901866754242,6,"1_2_5_8_9_10",0.875550220088035,0.813628899835796,0.14175416065005,0.176132030044611,3,9
"sim_100_10_0_1_3_data.csv",100,10,"NLLCD with CV (lambda_min)",14.2135779857635,0.0364355549350244,3,"8_9_10",0.782626262626263,0.696161616161616,0.18414054774233,0.228592473303398,0,10
"sim_100_10_0_1_4_data.csv",100,10,"NLLCD with CV (lambda_min)",12.1093270778656,0.0652348405040161,3,"8_9_10",0.810789049919485,0.782451923076923,0.17342210958939,0.18280609942866,0,10
"sim_100_10_0_1_5_data.csv",100,10,"NLLCD with CV (lambda_min)",12.2384231090546,0.0740664773751682,4,"5_8_9_10",0.84621578099839,0.794283413848631,0.157076353804857,0.190249266343695,0,10
"sim_100_10_0_1_6_data.csv",100,10,"NLLCD with CV (lambda_min)",12.2565729618073,0.0510013805691998,3,"8_9_10",0.773349436392915,0.787433700530396,0.18625678324518,0.186867233295397,0,10
"sim_100_10_0_1_7_data.csv",100,10,"NLLCD with CV (lambda_min)",12.0385930538177,0.0267703543484968,4,"7_8_9_10",0.8546,0.7376,0.145423407524099,0.217912703859457,0,10
"sim_100_10_0_1_8_data.csv",100,10,"NLLCD with CV (lambda_min)",13.582053899765,0.139097130766,3,"5_9_10",0.835353535353535,0.718952922077922,0.15414937522081,0.230281566152665,0,10
"sim_100_10_0_1_9_data.csv",100,10,"NLLCD with CV (lambda_min)",12.6226298809052,0.158359892263968,1,"10",0.631410256410256,0.629227053140097,0.224522144522145,0.228119929798251,0,10
"sim_100_10_0_3_1_data.csv",100,10,"NLLCD with CV (lambda_min)",14.6927490234375,0.0513245283284291,4,"3_4_8_9",0.923277243589744,0.78989898989899,0.104816499593417,0.194872209322493,0,9
"sim_100_10_0_3_10_data.csv",100,10,"NLLCD with CV (lambda_min)",14.2105731964111,0.11965896259614,2,"7_9",0.71113782051282,0.638020833333333,0.204135337800485,0.232116096994191,0,10
"sim_100_10_0_3_2_data.csv",100,10,"NLLCD with CV (lambda_min)",33.4918508529663,0.121274925206949,3,"8_9_10",0.940636474908201,0.904589371980676,0.0917168669945166,0.13874050007088,0,10
"sim_100_10_0_3_3_data.csv",100,10,"NLLCD with CV (lambda_min)",33.1057360172272,0.0404901427543227,4,"5_8_9_10",0.869162640901771,0.814449917898194,0.1445891394362,0.179099949838515,0,9
"sim_100_10_0_3_4_data.csv",100,10,"NLLCD with CV (lambda_min)",32.768965959549,7.49181371413309e-05,10,"1_2_3_4_5_6_7_8_9_10",0.950684380032206,0.818727490996399,0.0888461093442739,0.197421581698943,3.5,10
"sim_100_10_0_3_5_data.csv",100,10,"NLLCD with CV (lambda_min)",35.2590990066528,0.165496134662521,2,"9_10",0.685990338164251,0.634,0.204884342850227,0.232867432179768,0,10
"sim_100_10_0_3_6_data.csv",100,10,"NLLCD with CV (lambda_min)",15.5014798641205,0.00632455532033676,7,"1_2_4_7_8_9_10",0.869766505636071,0.874749096748294,0.146705263755106,0.133772470467956,3,10
"sim_100_10_0_3_7_data.csv",100,10,"NLLCD with CV (lambda_min)",13.0429441928864,0.0378821432997273,5,"5_6_8_9_10",0.852053140096618,0.792121212121212,0.150821995458925,0.201435253029847,0.5,10
"sim_100_10_0_3_8_data.csv",100,10,"NLLCD with CV (lambda_min)",10.8950669765472,0.0193375218504678,6,"2_5_7_8_9_10",0.889204545454545,0.836041666666667,0.136856644410633,0.163650589166987,4,10
"sim_100_10_0_3_9_data.csv",100,10,"NLLCD with CV (lambda_min)",9.63961505889893,0.0298137249908544,5,"2_6_8_9_10",0.884259259259259,0.791193181818182,0.138024400155326,0.194134173129745,2,9
"sim_100_10_0.5_1_1_data.csv",100,10,"NLLCD with CV (lambda_min)",8.21904587745667,0.034578285725902,2,"4_9",0.675523349436393,0.539772727272727,0.213724946868405,0.264046842383096,0,10
