"data","n","p","method","seconds","lambda0","nonzeros","auc_train","auc_test","brier_train","brier_test","med_abs","max_abs"
"sim_100_25_0.5_1_5_data.csv",100,25,"Lasso",0.0632009506225586,0.0420090721193193,7,0.854767628205128,0.697386123390352,0.169377492704377,0.220424079830498,0,0.938002579007087
"sim_100_25_0.5_1_5_data.csv",100,25,"Rounded Lasso",0.0841710567474365,0.0420090721193193,6,0.8359375,0.700685501954001,0.164303271338464,0.234602268472973,0,4
"sim_100_25_0.5_1_5_data.csv",100,25,"NLLCD",0.0670630931854248,0,22,0.884014423076923,0.656448202959831,0.140013510647135,0.283156728243636,2,10
"sim_100_25_0.5_1_5_data.csv",100,25,"NLLCD with CV (lambda_min)",14.0664658546448,0.0332914712302769,8,0.862780448717949,0.700205009930168,0.15336516921395,0.244968062448839,0,10
"sim_100_25_0.5_1_5_data.csv",100,25,"NLLCD with CV (lambda_1se)",14.0664658546448,0.154525321116994,1,0.646634615384615,0.63597924274457,0.22572192513369,0.230793045268649,0,7
"sim_100_25_0.5_1_6_data.csv",100,25,"FasterRisk",5.25949788093567,NA,22,0.8998,0.723099640472522,0.176937719501371,0.277373357250022,3,9
"sim_100_25_0.5_1_6_data.csv",100,25,"LR",0.00248885154724121,NA,25,0.9012,0.725410888546482,0.125925853312862,0.245581258558514,0.975015591406294,2.7795787733993
"sim_100_25_0.5_1_6_data.csv",100,25,"Rounded LR",0.00554394721984863,NA,22,0.9016,0.725121982537237,0.1260111367451,0.245758000397632,8,23
"sim_100_25_0.5_1_6_data.csv",100,25,"Lasso",0.0452771186828613,0.0237226128418471,10,0.8912,0.717610426296867,0.141581706585858,0.218361438473395,0,0.693523657111892
"sim_100_25_0.5_1_6_data.csv",100,25,"Rounded Lasso",0.0509939193725586,0.0237226128418471,8,0.8266,0.712731124807396,0.167423563746193,0.223399758228877,0,5
"sim_100_25_0.5_1_6_data.csv",100,25,"NLLCD",0.0763571262359619,0,21,0.905,0.723966358500257,0.125823732319557,0.248754421202172,4,10
"sim_100_25_0.5_1_6_data.csv",100,25,"NLLCD with CV (lambda_min)",19.3744580745697,0.152490689880421,0,0.5,0.5,0.25,0.25,0,0
"sim_100_25_0.5_1_6_data.csv",100,25,"NLLCD with CV (lambda_1se)",19.3744580745697,0.152490689880421,0,0.5,0.5,0.25,0.25,0,0
"sim_100_25_0.5_1_7_data.csv",100,25,"FasterRisk",5.68644499778748,NA,22,0.911682055399438,0.677147832817337,0.469660448786557,0.542109634311162,2,10
"sim_100_25_0.5_1_7_data.csv",100,25,"LR",0.00280189514160156,NA,25,0.912083500602167,0.673503611971105,0.118547762275664,0.278853447640609,0.630362317751455,3.89259854724766
"sim_100_25_0.5_1_7_data.csv",100,25,"Rounded LR",0.00645709037780762,NA,20,0.905258932155761,0.671471878224974,0.123628605688203,0.275964325153801,2,12
"sim_100_25_0.5_1_7_data.csv",100,25,"Lasso",0.0825881958007812,0.0338505692835099,7,0.873745483741469,0.648413312693499,0.152469237956782,0.23422332563671,0,1.07644196768798
"sim_100_25_0.5_1_7_data.csv",100,25,"Rounded Lasso",0.0896589756011963,0.0338505692835099,5,0.830188679245283,0.659797471620227,0.162111759109249,0.242065794568503,0,2
"sim_100_25_0.5_1_7_data.csv",100,25,"NLLCD",0.130147933959961,0,20,0.905861099959856,0.674245356037152,0.122557125196731,0.277091400482008,2,10
"sim_100_25_0.5_1_7_data.csv",100,25,"NLLCD with CV (lambda_min)",18.1616818904877,0.112141922478795,2,0.728422320353272,0.567821207430341,0.201811044279776,0.256364233941128,0,10
"sim_100_25_0.5_1_7_data.csv",100,25,"NLLCD with CV (lambda_1se)",18.1616818904877,0.164601831684107,2,0.728422320353272,0.567821207430341,0.201811044279776,0.256364233941128,0,10
"sim_100_25_0.5_1_8_data.csv",100,25,"FasterRisk",10.866791009903,NA,25,0.847676767676768,0.671690988223246,0.405669678543376,0.459107932592435,3,10
"sim_100_25_0.5_1_8_data.csv",100,25,"LR",0.0031130313873291,NA,25,0.848888888888888,0.680043522785458,0.155947731598869,0.251064109933197,0.560689666504961,1.97127496332803
"sim_100_25_0.5_1_8_data.csv",100,25,"Rounded LR",0.00776410102844238,NA,23,0.842626262626263,0.673515104966718,0.156756519018801,0.255305920809441,2,6
"sim_100_25_0.5_1_8_data.csv",100,25,"Lasso",0.215888977050781,0.0451085280650889,0,0.805050505050504,0.724110343061956,0.192415523084999,0.215073327489733,0,0
"sim_100_25_0.5_1_8_data.csv",100,25,"Rounded Lasso",0.237407922744751,0.0451085280650889,0,0.5,0.5,0.2475,0.252899999985759,0,0
"sim_100_25_0.5_1_8_data.csv",100,25,"NLLCD",0.0998749732971191,0,25,0.846464646464646,0.680875576036866,0.156030908498999,0.250481099787236,3,10
"sim_100_25_0.5_1_8_data.csv",100,25,"NLLCD with CV (lambda_min)",5.10447788238525,0.114366560431481,0,0.5,0.5,0.2475,0.252899999985759,0,0
"sim_100_25_0.5_1_8_data.csv",100,25,"NLLCD with CV (lambda_1se)",5.10447788238525,0.114366560431481,0,0.5,0.5,0.2475,0.252899999985759,0,0
"sim_100_25_0.5_1_9_data.csv",100,25,"FasterRisk",6.38153290748596,NA,24,0.909474106784424,0.697597054453847,0.477412573294839,0.513061111368106,3,10
"sim_100_25_0.5_1_9_data.csv",100,25,"LR",0.00306415557861328,NA,25,0.911682055399438,0.703636715974421,0.121979059312072,0.261609025460639,0.917754064040389,3.15044590385079
"sim_100_25_0.5_1_9_data.csv",100,25,"Rounded LR",0.0224349498748779,NA,23,0.909474106784424,0.700729927007299,0.123568678891724,0.261079719995598,2,8
"sim_100_25_0.5_1_9_data.csv",100,25,"Lasso",0.234317064285278,0.0447252434171815,7,0.873344038538739,0.763968735869776,0.155677841921126,0.19691618127579,0,0.831481496414823
"sim_100_25_0.5_1_9_data.csv",100,25,"Rounded Lasso",0.274916172027588,0.0447252434171815,6,0.846246487354476,0.785834248433564,0.161578605306837,0.188119731169729,0,3
"sim_100_25_0.5_1_9_data.csv",100,25,"NLLCD",0.100888013839722,0,24,0.909674829385789,0.698178412247271,0.123496758215204,0.264259334571511,3,10
"sim_100_25_0.5_1_9_data.csv",100,25,"NLLCD with CV (lambda_min)",19.4801511764526,0.123011765677338,3,0.789040545965476,0.715199276532524,0.176873044458131,0.208764068989385,0,10
"sim_100_25_0.5_1_9_data.csv",100,25,"NLLCD with CV (lambda_1se)",19.4801511764526,0.180556579570094,3,0.789040545965476,0.715199276532524,0.176873044458131,0.208764068989385,0,10
"sim_100_25_0.5_3_1_data.csv",100,25,"FasterRisk",8.42594718933105,NA,24,0.934983896940419,0.77064072932717,0.459696187445852,0.527839200105723,2,10
"sim_100_25_0.5_3_1_data.csv",100,25,"LR",0.00263404846191406,NA,25,0.938405797101449,0.773754494093477,0.099107641482682,0.23894497171233,1.2082729214904,6.10863706974726
"sim_100_25_0.5_3_1_data.csv",100,25,"Rounded LR",0.00575995445251465,NA,23,0.931964573268921,0.766082434514638,0.104428850739835,0.242895250447958,2,9
"sim_100_25_0.5_3_1_data.csv",100,25,"Lasso",0.0545690059661865,0.0529736332350569,3,0.861714975845411,0.75288906009245,0.168184187309802,0.202907900946458,0,1.411637157705
"sim_100_25_0.5_3_1_data.csv",100,25,"Rounded Lasso",0.0602450370788574,0.0529736332350569,3,0.815619967793881,0.75057781201849,0.168476362443453,0.202650958162246,0,4
"sim_100_25_0.5_3_1_data.csv",100,25,"NLLCD",0.0878078937530518,0,25,0.936594202898551,0.767783769902414,0.0990961467596398,0.245012960529378,2,10
"sim_100_25_0.5_3_1_data.csv",100,25,"NLLCD with CV (lambda_min)",27.3773348331451,0.15990341545657,2,0.768115942028986,0.738636363636364,0.181016915496972,0.200132670013438,0,10
"sim_100_25_0.5_3_1_data.csv",100,25,"NLLCD with CV (lambda_1se)",27.3773348331451,0.234706116097421,2,0.768115942028986,0.738636363636364,0.181016915496972,0.200132670013438,0,10
"sim_100_25_0.5_3_10_data.csv",100,25,"FasterRisk",8.43306708335876,NA,19,0.9348,0.721762820512821,0.489161783042796,0.500602962801763,2,9
"sim_100_25_0.5_3_10_data.csv",100,25,"LR",0.002655029296875,NA,25,0.94,0.716153846153846,0.100132448780508,0.277406335095564,1.33736539651297,7.5032931840034
"sim_100_25_0.5_3_10_data.csv",100,25,"Rounded LR",0.00640392303466797,NA,21,0.9336,0.713878205128205,0.10082894774949,0.278747665622476,3,15
"sim_100_25_0.5_3_10_data.csv",100,25,"Lasso",0.0766301155090332,0.0495827816452874,3,0.8786,0.797564102564102,0.156221850714926,0.188070550549338,0,0.805982531493287
"sim_100_25_0.5_3_10_data.csv",100,25,"Rounded Lasso",0.0868701934814453,0.0495827816452874,3,0.809,0.720128205128205,0.164567819048386,0.217289197972893,0,1
"sim_100_25_0.5_3_10_data.csv",100,25,"NLLCD",0.0849831104278564,0,18,0.9308,0.717083333333333,0.104731543021772,0.273605386868768,2,10
"sim_100_25_0.5_3_10_data.csv",100,25,"NLLCD with CV (lambda_min)",25.7959289550781,0.0392935065067068,11,0.922,0.723653846153846,0.112614696195348,0.26372708386867,0,10
"sim_100_25_0.5_3_10_data.csv",100,25,"NLLCD with CV (lambda_1se)",25.7959289550781,0.0576749800728473,9,0.8956,0.725128205128205,0.131392431828585,0.245320437159692,0,10
"sim_100_25_0.5_3_2_data.csv",100,25,"FasterRisk",17.3412969112396,NA,22,0.934773909563825,0.808241547131148,0.4973848147154,0.481479257564153,2,10
"sim_100_25_0.5_3_2_data.csv",100,25,"LR",0.00552892684936523,NA,25,0.936774709883953,0.811667520491804,0.101960244230727,0.19609755274881,0.983955478821618,4.40238636365062
"sim_100_25_0.5_3_2_data.csv",100,25,"Rounded LR",0.0238518714904785,NA,19,0.92156862745098,0.808305584016393,0.105771822265745,0.194017592371227,1,5
"sim_100_25_0.5_3_2_data.csv",100,25,"Lasso",0.307918071746826,0.0395014520380414,9,0.908563425370148,0.812884221311476,0.137436497903707,0.179585792681743,0,0.970948578154973
"sim_100_25_0.5_3_2_data.csv",100,25,"Rounded Lasso",0.34284520149231,0.0395014520380414,8,0.892957182873149,0.780257428278688,0.131971452338776,0.20253342954512,0,2
"sim_100_25_0.5_3_2_data.csv",100,25,"NLLCD",0.343509912490845,0,23,0.933373349339736,0.806384477459016,0.102109323742152,0.199327192661743,2,10
"sim_100_25_0.5_3_2_data.csv",100,25,"NLLCD with CV (lambda_min)",11.7350950241089,0.081235222313876,5,0.868347338935574,0.818007172131148,0.143980587375973,0.179019499246918,0,10
"sim_100_25_0.5_3_2_data.csv",100,25,"NLLCD with CV (lambda_1se)",11.7350950241089,0.175015981005467,1,0.65546218487395,0.682056864754098,0.219269406392694,0.2082676341194,0,10
"sim_100_25_0.5_3_3_data.csv",100,25,"FasterRisk",13.8206260204315,NA,23,0.98969696969697,0.720626293995859,0.529222569752997,0.445546060221319,3,10
"sim_100_25_0.5_3_3_data.csv",100,25,"LR",0.00558805465698242,NA,25,1,0.690087991718427,1.45931286139945e-17,0.319999796813757,260.095050154833,1041.92158608119
"sim_100_25_0.5_3_3_data.csv",100,25,"Rounded LR",0.00941586494445801,NA,23,0.972323232323232,0.73434265010352,0.0649831074967969,0.293326320845357,2,8
"sim_100_25_0.5_3_3_data.csv",100,25,"Lasso",0.482403039932251,0.0222288496408486,9,0.972929292929293,0.771706780538302,0.0831266525602333,0.209898381954368,0,1.65957073728573
"sim_100_25_0.5_3_3_data.csv",100,25,"Rounded Lasso",0.490015029907227,0.0222288496408486,8,0.93050505050505,0.802374482401656,0.103141985553441,0.212524975490634,0,4
"sim_100_25_0.5_3_3_data.csv",100,25,"NLLCD",0.528134822845459,0,23,0.978787878787879,0.736833592132505,0.0587033423783161,0.287624838369044,3,10
"sim_100_25_0.5_3_3_data.csv",100,25,"NLLCD with CV (lambda_min)",28.1405429840088,0.0304285056496902,19,0.966262626262626,0.734698498964803,0.073153640926386,0.288503061986015,3,10
"sim_100_25_0.5_3_3_data.csv",100,25,"NLLCD with CV (lambda_1se)",28.1405429840088,0.207306995724193,2,0.73050505050505,0.679897774327122,0.198646500539606,0.232387958516345,0,10
"sim_100_25_0.5_3_4_data.csv",100,25,"FasterRisk",9.39475798606873,NA,24,0.931360708534622,0.836417776639344,0.455338896934094,0.509389104035208,2,9
"sim_100_25_0.5_3_4_data.csv",100,25,"LR",0.00947999954223633,NA,25,0.934782608695652,0.841316598360656,0.104769539397009,0.174308931883733,0.798407436099169,4.07844736248112
"sim_100_25_0.5_3_4_data.csv",100,25,"Rounded LR",0.024428129196167,NA,20,0.929549114331723,0.829373719262295,0.106399608860929,0.179792856417411,1,5
"sim_100_25_0.5_3_4_data.csv",100,25,"Lasso",0.102099895477295,0.0322896759081403,6,0.912238325281803,0.857037653688525,0.127700810944388,0.156759563228428,0,1.15418773873155
"sim_100_25_0.5_3_4_data.csv",100,25,"Rounded Lasso",0.230031967163086,0.0322896759081403,3,0.831521739130435,0.824731045081967,0.154587060392941,0.159920850515838,0,2
"sim_100_25_0.5_3_4_data.csv",100,25,"NLLCD",0.0539188385009766,0,23,0.932971014492754,0.842757428278689,0.107178546213859,0.175424661104209,2,10
"sim_100_25_0.5_3_4_data.csv",100,25,"NLLCD with CV (lambda_min)",8.51812386512756,0.0656363608690477,3,0.852254428341385,0.849961577868853,0.149399455234667,0.155473507351673,0,10
"sim_100_25_0.5_3_4_data.csv",100,25,"NLLCD with CV (lambda_1se)",8.51812386512756,0.20756039767094,1,0.635668276972625,0.624295594262295,0.218882391163093,0.225371664416913,0,10
"sim_100_25_0.5_3_5_data.csv",100,25,"FasterRisk",6.73682379722595,NA,23,0.94199116820554,0.773213370901639,0.418210128951584,0.456105222619072,2,10
"sim_100_25_0.5_3_5_data.csv",100,25,"LR",0.00368595123291016,NA,25,0.943797671617825,0.773821721311476,0.0887078873448431,0.224543241696315,0.79512224860397,3.97373248778809
"sim_100_25_0.5_3_5_data.csv",100,25,"Rounded LR",0.00874590873718262,NA,24,0.94118827780008,0.776095030737705,0.0911453754338259,0.222282584450304,2,12
"sim_100_25_0.5_3_5_data.csv",100,25,"Lasso",0.0959789752960205,0.0520029351850567,4,0.889401846647933,0.763543801229508,0.154933816178808,0.197118149428431,0,0.74714237673717
"sim_100_25_0.5_3_5_data.csv",100,25,"Rounded Lasso",0.106563806533813,0.0520029351850567,2,0.76676033721397,0.63780737704918,0.184397823688852,0.2427512660941,0,2
"sim_100_25_0.5_3_5_data.csv",100,25,"NLLCD",0.111928939819336,0,23,0.94158972300281,0.773629610655738,0.0899530584826014,0.225614197101131,2,10
"sim_100_25_0.5_3_5_data.csv",100,25,"NLLCD with CV (lambda_min)",8.69687700271606,0.13032200593091,1,0.687274187073464,0.577548668032787,0.212509457755359,0.258215584345315,0,10
"sim_100_25_0.5_3_5_data.csv",100,25,"NLLCD with CV (lambda_1se)",8.69687700271606,0.191286544860428,1,0.687274187073464,0.577548668032787,0.212509457755359,0.258215584345315,0,10
"sim_100_25_0.5_3_6_data.csv",100,25,"FasterRisk",10.2494790554047,NA,22,0.954343434343434,0.82848,0.470804150543873,0.4529197040525,2,10
"sim_100_25_0.5_3_6_data.csv",100,25,"LR",0.00359702110290527,NA,25,0.955959595959596,0.83232,0.0829682400410321,0.197945643408507,1.21817911863444,5.25503884161316
"sim_100_25_0.5_3_6_data.csv",100,25,"Rounded LR",0.00882816314697266,NA,23,0.953535353535353,0.831104,0.0837911981665668,0.198428045521401,3,14
"sim_100_25_0.5_3_6_data.csv",100,25,"Lasso",0.29415488243103,0.0316372240698796,8,0.932323232323232,0.866912,0.116856888892232,0.151299378400238,0,1.20979302322019
"sim_100_25_0.5_3_6_data.csv",100,25,"Rounded Lasso",0.30996584892273,0.0316372240698796,7,0.899191919191919,0.855744,0.119974428464689,0.152922124127419,0,2
"sim_100_25_0.5_3_6_data.csv",100,25,"NLLCD",0.672119855880737,0,22,0.953535353535353,0.824032,0.0847863193592231,0.206123125272765,2,10
"sim_100_25_0.5_3_6_data.csv",100,25,"NLLCD with CV (lambda_min)",14.6225349903107,0.138551908312749,2,0.753939393939394,0.771488,0.186418458633758,0.181128831403409,0,10
"sim_100_25_0.5_3_6_data.csv",100,25,"NLLCD with CV (lambda_1se)",14.6225349903107,0.203366389549093,0,0.5,0.5,0.2475,0.252499999986813,0,0
"sim_100_25_0.5_3_7_data.csv",100,25,"FasterRisk",23.6700570583344,NA,24,0.9548,0.68707156127875,0.427038733506708,0.406259536501842,3,10
"sim_100_25_0.5_3_7_data.csv",100,25,"LR",0.00564408302307129,NA,25,0.9576,0.678454737651354,0.082367378256593,0.322344797250387,1.87687939943907,5.82740400840237
"sim_100_25_0.5_3_7_data.csv",100,25,"Rounded LR",0.010138988494873,NA,25,0.9558,0.682234608238836,0.0822062745475837,0.317139876530775,5,16
"sim_100_25_0.5_3_7_data.csv",100,25,"Lasso",0.338006973266602,0.0441802218216474,4,0.9056,0.827022871420334,0.128866549457724,0.17563686254199,0,1.29390772625439
"sim_100_25_0.5_3_7_data.csv",100,25,"Rounded Lasso",0.345101118087769,0.0441802218216474,4,0.8788,0.81895060541995,0.13144851356834,0.173074586167863,0,2
"sim_100_25_0.5_3_7_data.csv",100,25,"NLLCD",0.070512056350708,0,25,0.9552,0.68678326606445,0.0832065986044166,0.315110292003359,3,10
"sim_100_25_0.5_3_7_data.csv",100,25,"NLLCD with CV (lambda_min)",7.46090888977051,0.109437782876872,5,0.9014,0.785860721378692,0.112684820374927,0.199912390991557,0,10
"sim_100_25_0.5_3_7_data.csv",100,25,"NLLCD with CV (lambda_1se)",7.46090888977051,0.109437782876872,5,0.9014,0.785860721378692,0.112684820374927,0.199912390991557,0,10
"sim_100_25_0.5_3_8_data.csv",100,25,"FasterRisk",13.9301240444183,NA,20,0.9736,0.81902841781874,0.498079594805864,0.503665921285906,1,9
"sim_100_25_0.5_3_8_data.csv",100,25,"LR",0.00371384620666504,NA,25,0.978,0.818772401433691,0.0629383992143843,0.226908808545495,1.84414318063357,12.9241053062644
"sim_100_25_0.5_3_8_data.csv",100,25,"Rounded LR",0.00804805755615234,NA,21,0.969,0.816532258064516,0.0706758955903862,0.217060376073499,1,9
"sim_100_25_0.5_3_8_data.csv",100,25,"Lasso",0.25412392616272,0.0239357153336213,8,0.9588,0.831669226830517,0.0956812605240275,0.167190387627934,0,1.95564793650279
"sim_100_25_0.5_3_8_data.csv",100,25,"Rounded Lasso",0.263439893722534,0.0239357153336213,7,0.9328,0.828533026113671,0.104735678825337,0.179928838488195,0,5
"sim_100_25_0.5_3_8_data.csv",100,25,"NLLCD",0.127775192260742,0,23,0.9694,0.82286866359447,0.0711132355661472,0.21720563750301,1,10
"sim_100_25_0.5_3_8_data.csv",100,25,"NLLCD with CV (lambda_min)",21.5308439731598,0.113714039644168,3,0.868,0.799187147977471,0.137839346925993,0.184652525402186,0,10
"sim_100_25_0.5_3_8_data.csv",100,25,"NLLCD with CV (lambda_1se)",21.5308439731598,0.166909384108056,3,0.868,0.799187147977471,0.137839346925993,0.184652525402186,0,10
"sim_100_25_0.5_3_9_data.csv",100,25,"FasterRisk",14.8180000782013,NA,21,0.986875,0.77180455942623,0.399993457662132,0.511998725043355,2,10
"sim_100_25_0.5_3_9_data.csv",100,25,"LR",0.00902390480041504,NA,25,1,0.663165983606557,6.32192099109577e-16,0.339999999998915,790.727680987268,5943.64769584645
"sim_100_25_0.5_3_9_data.csv",100,25,"Rounded LR",0.0168030261993408,NA,20,0.970416666666667,0.754706711065574,0.0633773903635693,0.320329835352975,2,14
"sim_100_25_0.5_3_9_data.csv",100,25,"Lasso",1.06758880615234,0.027618196712777,5,0.960208333333333,0.76725794057377,0.0868917572900591,0.219527523507417,0,2.4022303446782
"sim_100_25_0.5_3_9_data.csv",100,25,"Rounded Lasso",1.08663988113403,0.027618196712777,4,0.933333333333333,0.757204149590164,0.100803935918727,0.236288740298896,0,3
"sim_100_25_0.5_3_9_data.csv",100,25,"NLLCD",0.161489009857178,0,19,0.97875,0.780129354508197,0.0537320911695846,0.274740316475871,1,10
"sim_100_25_0.5_3_9_data.csv",100,25,"NLLCD with CV (lambda_min)",23.8581168651581,0.310241841149771,2,0.836875,0.689677254098361,0.133767133014159,0.250434486794624,0,10
"sim_100_25_0.5_3_9_data.csv",100,25,"NLLCD with CV (lambda_1se)",23.8581168651581,0.310241841149771,2,0.836875,0.689677254098361,0.133767133014159,0.250434486794624,0,10
"sim_100_25_0.5_6_1_data.csv",100,25,"FasterRisk",22.6049950122833,NA,20,0.940976390556223,0.828565013791776,0.477388418888929,0.463087462398174,1,9
"sim_100_25_0.5_6_1_data.csv",100,25,"LR",0.00623083114624023,NA,25,0.94717887154862,0.831098851754442,0.0949322977513898,0.201407577792509,1.16525270112399,7.33626862028312
"sim_100_25_0.5_6_1_data.csv",100,25,"Rounded LR",0.0130579471588135,NA,18,0.936974789915966,0.833953428699724,0.102033219340684,0.197062683780779,1,7
"sim_100_25_0.5_6_1_data.csv",100,25,"Lasso",0.111343860626221,0.054815068077822,5,0.90016006402561,0.866765026621335,0.148020696722454,0.156580745811202,0,1.0813178246875
"sim_100_25_0.5_6_1_data.csv",100,25,"Rounded Lasso",0.125751972198486,0.054815068077822,4,0.848339335734294,0.872538328308423,0.147560808314234,0.132476637552532,0,1
"sim_100_25_0.5_6_1_data.csv",100,25,"NLLCD",0.132791042327881,0,20,0.941376550620248,0.827859388030021,0.0966642640782415,0.201181970590333,2,10
"sim_100_25_0.5_6_1_data.csv",100,25,"NLLCD with CV (lambda_min)",7.80120706558228,0.0580968362756732,5,0.878151260504202,0.853133619860158,0.136561226851125,0.160500116111289,0,9
"sim_100_25_0.5_6_1_data.csv",100,25,"NLLCD with CV (lambda_1se)",7.80120706558228,0.183718327481021,0,0.5,0.5,0.2499,0.24962,0,0
"sim_100_25_0.5_6_10_data.csv",100,25,"FasterRisk",15.133288860321,NA,24,0.962464300285598,0.843894453004622,0.551807754171597,0.516303571431028,1,9
"sim_100_25_0.5_6_10_data.csv",100,25,"LR",0.00528407096862793,NA,25,0.968176254589963,0.83660760143811,0.072841763635619,0.214093951097002,1.45865216757402,9.18444078909132
"sim_100_25_0.5_6_10_data.csv",100,25,"Rounded LR",0.0160171985626221,NA,25,0.96593227254182,0.832627118644068,0.0736610702397807,0.214540740450269,2,13
"sim_100_25_0.5_6_10_data.csv",100,25,"Lasso",0.610860824584961,0.0428116019435914,6,0.929416564667483,0.850860297894196,0.115828912306934,0.165391368355874,0,2.11856388730603
"sim_100_25_0.5_6_10_data.csv",100,25,"Rounded Lasso",0.618210792541504,0.0428116019435914,4,0.909424724602203,0.821680790960452,0.133720331536858,0.190285303239411,0,5
"sim_100_25_0.5_6_10_data.csv",100,25,"NLLCD",0.189007997512817,0,24,0.964300285597715,0.835387776065742,0.0769177823163548,0.207353841261636,2,10
"sim_100_25_0.5_6_10_data.csv",100,25,"NLLCD with CV (lambda_min)",10.6933391094208,0.0140188695305842,13,0.946960424316605,0.845178479712378,0.092480748598376,0.184145127760986,2,10
"sim_100_25_0.5_6_10_data.csv",100,25,"NLLCD with CV (lambda_1se)",10.6933391094208,0.0140188695305842,13,0.946960424316605,0.845178479712378,0.092480748598376,0.184145127760986,2,10
"sim_100_25_0.5_6_2_data.csv",100,25,"FasterRisk",11.9142670631409,NA,18,0.981937602627258,0.863390092879257,0.402617593828085,0.428377203598812,1,9
"sim_100_25_0.5_6_2_data.csv",100,25,"LR",0.00710701942443848,NA,25,1,0.769704592363261,6.90384364898872e-17,0.235997500918715,349.244961096771,2241.85172334937
"sim_100_25_0.5_6_2_data.csv",100,25,"Rounded LR",0.0133061408996582,NA,23,0.98132183908046,0.829044117647059,0.0504417008919383,0.229590775446466,6,38
"sim_100_25_0.5_6_2_data.csv",100,25,"Lasso",1.05409002304077,0.0204585517137426,2,0.961822660098522,0.878192724458204,0.0845036379544089,0.140385320846051,0,1.29243436605467
"sim_100_25_0.5_6_2_data.csv",100,25,"Rounded Lasso",1.0635199546814,0.0204585517137426,2,0.855911330049261,0.815112229102167,0.139900061568683,0.162016374566517,0,1
"sim_100_25_0.5_6_2_data.csv",100,25,"NLLCD",0.260380029678345,0,22,0.96551724137931,0.866163570691434,0.0684554285838792,0.174155512708406,2,10
"sim_100_25_0.5_6_2_data.csv",100,25,"NLLCD with CV (lambda_min)",13.8331978321075,0.0797597854599884,4,0.902504105090312,0.850812693498452,0.12513033430315,0.159412743006824,0,10
"sim_100_25_0.5_6_2_data.csv",100,25,"NLLCD with CV (lambda_1se)",13.8331978321075,0.1718372486645,2,0.798440065681445,0.745485036119711,0.164835788029339,0.204602690386712,0,10
"sim_100_25_0.5_6_3_data.csv",100,25,"FasterRisk",12.9624638557434,NA,22,0.968887996788438,0.808929490478641,0.529952637093437,0.532314646270622,2,9
"sim_100_25_0.5_6_3_data.csv",100,25,"LR",0.00353598594665527,NA,25,0.972701726214372,0.810473494595985,0.0619980553010602,0.219699285933199,1.60323991254602,8.82352497553704
"sim_100_25_0.5_6_3_data.csv",100,25,"Rounded LR",0.00799107551574707,NA,18,0.954837414692894,0.808704323211528,0.0823500289630967,0.217773609783988,1,6
"sim_100_25_0.5_6_3_data.csv",100,25,"Lasso",0.224190950393677,0.0339546811681638,5,0.938980329185066,0.837847400926403,0.114040638396639,0.165545355979523,0,1.54434145797416
"sim_100_25_0.5_6_3_data.csv",100,25,"Rounded Lasso",0.232748031616211,0.0339546811681638,4,0.891810517864312,0.820702521873392,0.12588236981063,0.180489077971389,0,3
"sim_100_25_0.5_6_3_data.csv",100,25,"NLLCD",0.158735990524292,0,22,0.969088719389803,0.807803654143078,0.0631308987076,0.219410957742002,2,10
"sim_100_25_0.5_6_3_data.csv",100,25,"NLLCD with CV (lambda_min)",9.33787894248962,0.148700968884277,2,0.806302689682858,0.772388059701493,0.167738662504937,0.190204938685356,0,10
"sim_100_25_0.5_6_3_data.csv",100,25,"NLLCD with CV (lambda_1se)",9.33787894248962,0.218263173223034,2,0.806302689682858,0.772388059701493,0.167738662504937,0.190204938685356,0,10
"sim_100_25_0.5_6_4_data.csv",100,25,"FasterRisk",14.6879580020905,NA,19,0.984646464646465,0.834752817622951,0.534988258936824,0.474625326148245,2,10
"sim_100_25_0.5_6_4_data.csv",100,25,"LR",0.00510501861572266,NA,25,0.994343434343434,0.759477459016393,0.0251326897328186,0.278737174429376,20.8340294545449,105.234837678613
"sim_100_25_0.5_6_4_data.csv",100,25,"Rounded LR",0.0105149745941162,NA,22,0.962626262626262,0.802734375,0.0763926871223436,0.254274931816061,2,8
"sim_100_25_0.5_6_4_data.csv",100,25,"Lasso",0.570122003555298,0.0165948729951428,11,0.979393939393939,0.890368852459016,0.0712143442850598,0.136738299397797,0,2.41661111998492
"sim_100_25_0.5_6_4_data.csv",100,25,"Rounded Lasso",0.578717947006226,0.0165948729951428,11,0.964242424242424,0.896036116803279,0.0764627489933536,0.138818049745696,0,14
"sim_100_25_0.5_6_4_data.csv",100,25,"NLLCD",0.149265050888062,0,23,0.98,0.806160348360656,0.0517984165707001,0.260554538851299,2,10
"sim_100_25_0.5_6_4_data.csv",100,25,"NLLCD with CV (lambda_min)",13.8601460456848,0.104220638849722,5,0.947272727272727,0.898629610655738,0.0862291657508051,0.129348685622425,0,10
"sim_100_25_0.5_6_4_data.csv",100,25,"NLLCD with CV (lambda_1se)",13.8601460456848,0.224536559755125,1,0.722222222222222,0.661052766393443,0.197083333333333,0.229454166666592,0,10
"sim_100_25_0.5_6_5_data.csv",100,25,"FasterRisk",12.9851529598236,NA,24,0.987795118047219,0.839971823770492,0.502252756996273,0.506925848964192,2,10
"sim_100_25_0.5_6_5_data.csv",100,25,"LR",0.0103092193603516,NA,25,1,0.769499231557377,1.22456720092312e-18,0.25072851963742,169.614751368607,778.989585334166
